0.009859178215265274,0.7561629806637243,01
0.019061438739299774,0.7638051197168048,01
0.034930404275655746,0.6744273774467969,01
0.060034945607185364,0.5932353873494486,01
0.09410794824361801,0.519579395484999,01
0.0028308192268013954,0.8299279820191714,02
0.005310627166181803,0.8413366858532932,02
0.010434841737151146,0.7381764146491544,02
0.019238321110606194,0.6414161480348888,02
0.034001484513282776,0.5907582901000735,02
0.03632631525397301,0.6496119405554033,03
0.06143169477581978,0.5777287872550693,03
0.09842922538518906,0.496320212511134,03
0.14457665383815765,0.42341868107121905,03
0.19082441926002502,0.3545490664627998,03
0.0016815728740766644,0.8217321894986567,04
0.0032511665485799313,0.7909413112981165,04
0.006193043198436499,0.7211623280411138,04
0.011110715568065643,0.717285319433667,04
0.021130770444869995,0.6414161480348888,04
0.0037589333951473236,0.8142004942719815,05
0.007118037901818752,0.783187294083223,05
0.020320629701018333,0.6943488619265706,05
0.05239155516028404,0.5588844886665988,05
0.11246436834335327,0.41545094788055426,05
0.026219654828310013,0.5389630041868251,06
0.038565151393413544,0.5234564040924458,06
0.050622161477804184,0.5001972211185808,06
0.07522723823785782,0.46519656849597024,06
0.10525664687156677,0.38756029587470797,06
0.021223798394203186,0.6943488619265706,07
0.040243808180093765,0.6465381597763584,07
0.05403310805559158,0.5389630041868251,07
0.09097002446651459,0.4274032648342554,07
0.13403020799160004,0.27998514028517457,07
0.014173425734043121,0.7095327365541813,08
0.03725472092628479,0.606695190816811,08
0.07755332440137863,0.4653084466577833,08
0.14050771296024323,0.39552946340078055,08
0.23920495808124542,0.2680328233314735,08
0.01662655919790268,0.8377824027126152,09
0.03314552083611488,0.7063026132156796,09
0.07381578534841537,0.6004343167615,09
0.1365693360567093,0.3683932718194688,09
0.23255783319473267,0.18619394796518007,09
0.0042024110443890095,0.8219530771514673,10
0.01159019023180008,0.8180775028794283,10
0.037599798291921616,0.6704442280191685,10
0.12142189592123032,0.4265426635895391,10
0.21211449801921844,0.26372551410166856,10
0.007974900305271149,0.8135363969781422,11
0.019729238003492355,0.7793117198111841,11
0.04534735530614853,0.6385689922502858,11
0.11416713148355484,0.49244463823909507,11
0.2384451925754547,0.17456435647824758,11
0.03870607912540436,0.8180775028794283,12
0.045882586389780045,0.806446477057088,12
0.08665917068719864,0.5699762043755836,12
0.11267796903848648,0.515056935944015,12
0.13105931878089905,0.45755442944288977,12
0.025691356509923935,0.7482985196224256,13
0.09360344707965851,0.5266693154060531,13
0.1463880091905594,0.43537243236032797,13
0.16160047054290771,0.4194355316435906,13
0.14649775624275208,0.4110360634951598,13
0.04637761041522026,0.7820025330363303,14
0.05202048644423485,0.8335826686383998,14
0.08636622130870819,0.7909413112981165,14
0.11192145198583603,0.7620824828919643,14
0.13917669653892517,0.6064613941453296,14
0.1592404544353485,0.37162339515797055,15
0.14976930618286133,0.37094065150382893,15
0.12858162820339203,0.4110360634951598,15
0.11057905852794647,0.4791985507475039,15
0.083332858979702,0.5234564040924458,15
0.0005507383611984551,0.7979408680884755,16
0.0010857876623049378,0.8335826686383998,16
0.007849014364182949,0.6664596442561321,16
0.006727749481797218,0.6863811287359058,16
0.031607337296009064,0.5668522218572636,16
0.002020003506913781,0.7327919195280462,17
0.006267136428505182,0.9149912433823351,17
0.013652263209223747,0.5505925956737575,17
0.02445877529680729,0.8607188602197116,17
0.06754771620035172,0.39143156714052324,17
0.0003842495789285749,0.628124161810246,18
0.0003396469110157341,0.5708368056202998,18
0.0004094543110113591,0.5061783997693589,18
0.00032533222110942006,0.46326165003076647,18
0.000342276762239635,0.4552939168401017,18
0.011095809750258923,0.8178609182328415,19
0.019829371944069862,0.7501287316028554,19
0.034211166203022,0.694026136459802,19
0.057724256068468094,0.6146643583428836,19
0.08876146376132965,0.5309938366607524,19
0.0040809172205626965,0.8053391701222198,20
0.008475728332996368,0.801924017516104,20
0.01899636536836624,0.8298146695219504,20
0.048165950924158096,0.6943488619265706,20
0.10695838928222656,0.5867737063370373,20
0.017815513536334038,0.783187294083223,21
0.03496680408716202,0.7222395139324169,21
0.06272899359464645,0.6358781790251395,21
0.1038832738995552,0.5471587967073397,21
0.14464475214481354,0.40328204628026626,21
0.018317876383662224,0.7620824828919643,22
0.030907796695828438,0.7095327365541813,22
0.0830804780125618,0.5827905569094087,22
0.09565448760986328,0.4187886463746455,22
0.2234397977590561,0.27998514028517457,22
0.0055112075060606,0.8668104826968948,23
0.01419968530535698,0.7700502160826291,23
0.024550169706344604,0.7939562843254392,23
0.0460255928337574,0.654507327302431,23
0.16788099706172943,0.31024531438480635,23
0.011854647658765316,0.783187294083223,24
0.02830185368657112,0.7660656323195929,24
0.06312058866024017,0.6979031450672488,24
0.13766098022460938,0.40715905488771303,24
0.24938245117664337,0.031130815692203093,24
0.013471273705363274,0.7889475850811906,01
0.025419874116778374,0.7315741687667727,01
0.0459451898932457,0.7142703464063443,01
0.07646641135215759,0.5668522218572636,01
0.12076293677091599,0.5350859955793783,01
0.003855045884847641,0.8337992532849866,02
0.0068629151210188866,0.8335826686383998,02
0.013045032508671284,0.8098931850421767,02
0.025164799764752388,0.7250393366485606,02
0.045245230197906494,0.5947428738631099,02
0.04853479564189911,0.6537098368156606,03
0.08026036620140076,0.6009879702289342,03
0.12432271987199783,0.5157038212129601,03
0.17958417534828186,0.4712308175568391,03
0.22797791659832,0.38389987191384806,03
0.0022736715618520975,0.8668104826968948,04
0.004230387043207884,0.849089268732779,04
0.008245774544775486,0.710285762643308,04
0.016324380412697792,0.6455140442951461,04
0.031496159732341766,0.5799434011248058,04
0.00515908794477582,0.8427050418323921,05
0.009727390483021736,0.8417669864756514,05
0.027452142909169197,0.7444215110149788,05
0.06960391253232956,0.5932353873494486,05
0.14157386124134064,0.4552939168401017,05
0.0389774851500988,0.6186489421059199,06
0.06209193542599678,0.5788059731463725,06
0.08940424770116806,0.5001972211185808,06
0.12440196424722672,0.46519656849597024,06
0.15995638072490692,0.4110360634951598,06
0.019698595628142357,0.8135363969781422,07
0.037822190672159195,0.7660656323195929,07
0.06054697930812836,0.5052145263752766,07
0.0784921869635582,0.5040742297260276,07
0.10931149125099182,0.3750385477640862,07
0.0073109944351017475,0.8413366858532932,08
0.021969441324472427,0.7063026132156796,08
0.05460004881024361,0.6168273361379372,08
0.10516399890184402,0.5157038212129601,08
0.18218986690044403,0.3994064720082273,08
0.022942911833524704,0.825830085758914,09
0.03827070817351341,0.7561629806637243,09
0.07138794660568237,0.6146643583428836,09
0.1198480874300003,0.4885676296316483,09
0.16312269866466522,0.3118603760540572,09
0.0043693664483726025,0.825830085758914,10
0.011037064716219902,0.8218455019958777,10
0.038528624922037125,0.7444215110149788,10
0.11970660090446472,0.4672462337938028,10
0.19683028757572174,0.3545490664627998,10
0.02198375202715397,0.8138777688052129,11
0.05905390903353691,0.654507327302431,11
0.1445312201976776,0.39165245479333377,11
0.22334006428718567,0.24046633112780358,11
0.23323166370391846,0.148505350788239,11
0.002968305954709649,0.7262240976954533,12
0.0623428039252758,0.6009879702289342,12
0.1792275756597519,0.40715905488771303,12
0.191953644156456,0.3490110974530506,12
0.2295939028263092,0.3053714426688966,12
0.06276874244213104,0.606695190816811,13
0.11956176161766052,0.5389630041868251,13
0.19041110575199127,0.4513093330770654,13
0.23075290024280548,0.3800228633064013,13
0.25776946544647217,0.4831831345105402,13
0.05254971981048584,0.7899717005624028,14
0.04148495942354202,0.8374596772458465,14
0.07110805064439774,0.6987895643493065,14
0.08838832378387451,0.7274762725065154,14
0.10926144570112228,0.5699762043755836,14
0.1360594779253006,0.4529028797151983,15
0.13150160014629364,0.4846906210242015,15
0.1178850457072258,0.515056935944015,15
0.10124318301677704,0.5157038212129601,15
0.08032244443893433,0.5676497123440339,15
0.0004730329383164644,0.8180775028794283,16
0.002129610860720277,0.8377824027126152,16
